,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
727,KEGG_2021_Human,regulation of viral transcription (GO:0046782),1/41,0.3420961741841924,0.5290775077451414,0,0,2.445173267326733,2.6228477981110383,ZFP36
728,KEGG_2021_Human,heart contraction (GO:0060047),1/41,0.3420961741841924,0.5290775077451414,0,0,2.445173267326733,2.6228477981110383,MYLK2
729,KEGG_2021_Human,positive regulation of TOR signaling (GO:0032008),1/41,0.3420961741841924,0.5290775077451414,0,0,2.445173267326733,2.6228477981110383,LAMTOR4
730,KEGG_2021_Human,regulation of chemokine production (GO:0032642),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,EGR1
731,KEGG_2021_Human,ceramide biosynthetic process (GO:0046513),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,ST8SIA4
732,KEGG_2021_Human,regulation of nervous system development (GO:0051960),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,HES6
733,KEGG_2021_Human,positive regulation of ATPase activity (GO:0032781),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,DNAJB1
734,KEGG_2021_Human,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,PTPRD
735,KEGG_2021_Human,potassium ion import across plasma membrane (GO:1990573),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,SLC12A3
736,KEGG_2021_Human,monocyte chemotaxis (GO:0002548),1/42,0.3487876042621172,0.5343028564612352,0,0,2.3854141511712146,2.5125379422438345,CCL25
737,KEGG_2021_Human,regulation of cell-cell adhesion (GO:0022407),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,EPHA7
738,KEGG_2021_Human,development of primary male sexual characteristics (GO:0046546),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,GATA4
739,KEGG_2021_Human,positive regulation of axonogenesis (GO:0050772),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,ROBO2
740,KEGG_2021_Human,heart looping (GO:0001947),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,GATA4
741,KEGG_2021_Human,signal release from synapse (GO:0099643),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,SYT1
742,KEGG_2021_Human,positive regulation of peptide hormone secretion (GO:0090277),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,TRH
743,KEGG_2021_Human,spermatid development (GO:0007286),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,NME5
744,KEGG_2021_Human,male gonad development (GO:0008584),1/43,0.3554113086456189,0.5380534299130615,0,0,2.3285007072135784,2.408786350456257,GATA4
745,KEGG_2021_Human,positive regulation of epithelial cell proliferation (GO:0050679),2/123,0.355525118436797,0.5380534299130615,0,0,1.6180255746063072,1.673296317925633,NR4A1;EGR3
746,KEGG_2021_Human,branching morphogenesis of an epithelial tube (GO:0048754),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,CITED1
747,KEGG_2021_Human,cardiac ventricle morphogenesis (GO:0003208),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,GATA4
748,KEGG_2021_Human,neurotransmitter secretion (GO:0007269),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,SYT1
749,KEGG_2021_Human,embryonic organ morphogenesis (GO:0048562),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,ID2
750,KEGG_2021_Human,positive regulation of cell-matrix adhesion (GO:0001954),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,CCL25
751,KEGG_2021_Human,intracellular steroid hormone receptor signaling pathway (GO:0030518),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,SCGB2A2
752,KEGG_2021_Human,positive regulation of potassium ion transmembrane transport (GO:1901381),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,KCNMB2
753,KEGG_2021_Human,lymphocyte chemotaxis (GO:0048247),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,CCL25
754,KEGG_2021_Human,metal ion homeostasis (GO:0055065),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,SLC12A3
755,KEGG_2021_Human,mRNA stabilization (GO:0048255),1/44,0.361967969498813,0.5405579861959787,0,0,2.2742344001842043,2.311075981154161,ZFP36
756,KEGG_2021_Human,circulatory system development (GO:0072359),2/126,0.3664913712494586,0.5465901692742916,0,0,1.5786390627507625,1.584606794510144,ID2;HDAC9
757,KEGG_2021_Human,amino acid transmembrane transport (GO:0003333),1/45,0.3684582619913613,0.5466351876323875,0,0,2.222434743474347,2.218940716861633,SLC7A7
758,KEGG_2021_Human,positive regulation of chemotaxis (GO:0050921),1/45,0.3684582619913613,0.5466351876323875,0,0,2.222434743474347,2.218940716861633,EDN2
759,KEGG_2021_Human,positive regulation of Notch signaling pathway (GO:0045747),1/45,0.3684582619913613,0.5466351876323875,0,0,2.222434743474347,2.218940716861633,ROBO2
760,KEGG_2021_Human,protein deacetylation (GO:0006476),1/45,0.3684582619913613,0.5466351876323875,0,0,2.222434743474347,2.218940716861633,HDAC9
761,KEGG_2021_Human,negative regulation of multicellular organismal process (GO:0051241),3/214,0.3702630631264666,0.5485918612464314,0,0,1.3923696682464457,1.383377110772113,DLX2;IL17RD;HDAC9
762,KEGG_2021_Human,plasma membrane bounded cell projection organization (GO:0120036),2/128,0.3737625521597614,0.5525362180116712,0,0,1.5534233593935087,1.5287776305505074,BTG2;CFAP126
763,KEGG_2021_Human,alpha-amino acid metabolic process (GO:1901605),1/46,0.3748828547359966,0.5525362180116712,0,0,2.172937293729373,2.131959366863807,GNMT
764,KEGG_2021_Human,erythrocyte differentiation (GO:0030218),1/46,0.3748828547359966,0.5525362180116712,0,0,2.172937293729373,2.131959366863807,ID2
765,KEGG_2021_Human,"regulation of synaptic transmission, glutamatergic (GO:0051966)",1/46,0.3748828547359966,0.5525362180116712,0,0,2.172937293729373,2.131959366863807,SYT1
766,KEGG_2021_Human,regulation of DNA binding (GO:0051101),1/47,0.3812424094361227,0.5575423319344335,0,0,2.125591907016789,2.0497504921778424,JUN
767,KEGG_2021_Human,determination of heart left/right asymmetry (GO:0061371),1/47,0.3812424094361227,0.5575423319344335,0,0,2.125591907016789,2.0497504921778424,GATA4
768,KEGG_2021_Human,embryonic heart tube morphogenesis (GO:0003143),1/47,0.3812424094361227,0.5575423319344335,0,0,2.125591907016789,2.0497504921778424,GATA4
769,KEGG_2021_Human,regulation of wound healing (GO:0061041),1/47,0.3812424094361227,0.5575423319344335,0,0,2.125591907016789,2.0497504921778424,CLDN4
770,KEGG_2021_Human,histone deacetylation (GO:0016575),1/47,0.3812424094361227,0.5575423319344335,0,0,2.125591907016789,2.0497504921778424,HDAC9
771,KEGG_2021_Human,positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),1/47,0.3812424094361227,0.5575423319344335,0,0,2.125591907016789,2.0497504921778424,LEFTY1
772,KEGG_2021_Human,purine ribonucleotide biosynthetic process (GO:0009152),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,GUCY2C
773,KEGG_2021_Human,negative regulation of MAP kinase activity (GO:0043407),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,DUSP1
774,KEGG_2021_Human,negative regulation of mitotic cell cycle (GO:0045930),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,BTG2
775,KEGG_2021_Human,regulation of interleukin-2 production (GO:0032663),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,ZFP36
776,KEGG_2021_Human,cognition (GO:0050890),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,FAM107A
777,KEGG_2021_Human,positive regulation of blood vessel endothelial cell migration (GO:0043536),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,HDAC9
778,KEGG_2021_Human,substrate adhesion-dependent cell spreading (GO:0034446),1/48,0.3875375813168027,0.5616558784424522,0,0,2.0802612176111226,1.9719679170263773,NTNG2
779,KEGG_2021_Human,regulation of cell adhesion (GO:0030155),2/133,0.3917895781935656,0.5663251241472976,0,0,1.4937526109908472,1.3996915671990655,EPHA7;DUSP1
780,KEGG_2021_Human,regulation of cell motility (GO:2000145),2/133,0.3917895781935656,0.5663251241472976,0,0,1.4937526109908472,1.3996915671990655,FGF8;SPOCK3
781,KEGG_2021_Human,adherens junction organization (GO:0034332),1/49,0.3937690190040998,0.5663251241472976,0,0,2.036819306930693,1.89829683042406,CDHR3
782,KEGG_2021_Human,oligosaccharide metabolic process (GO:0009311),1/49,0.3937690190040998,0.5663251241472976,0,0,2.036819306930693,1.89829683042406,ST8SIA4
783,KEGG_2021_Human,regulation of smooth muscle cell proliferation (GO:0048660),1/49,0.3937690190040998,0.5663251241472976,0,0,2.036819306930693,1.89829683042406,ID2
784,KEGG_2021_Human,secondary alcohol metabolic process (GO:1902652),1/49,0.3937690190040998,0.5663251241472976,0,0,2.036819306930693,1.89829683042406,NR0B2
785,KEGG_2021_Human,actin polymerization or depolymerization (GO:0008154),1/50,0.3999373645428959,0.5715560564163664,0,0,1.9951505354617092,1.8284503867148747,FAM107A
786,KEGG_2021_Human,amino acid transport (GO:0006865),1/50,0.3999373645428959,0.5715560564163664,0,0,1.9951505354617092,1.8284503867148747,SLC7A7
787,KEGG_2021_Human,chloride transmembrane transport (GO:1902476),1/50,0.3999373645428959,0.5715560564163664,0,0,1.9951505354617092,1.8284503867148747,SLC12A3
788,KEGG_2021_Human,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),1/50,0.3999373645428959,0.5715560564163664,0,0,1.9951505354617092,1.8284503867148747,PTPRD
789,KEGG_2021_Human,iron ion transport (GO:0006826),1/50,0.3999373645428959,0.5715560564163664,0,0,1.9951505354617092,1.8284503867148747,HEPH
790,KEGG_2021_Human,cellular calcium ion homeostasis (GO:0006874),2/136,0.4024946205268188,0.5744834722816415,0,0,1.460087621593525,1.3287871212452926,EDN2;MICU3
791,KEGG_2021_Human,regulation of axonogenesis (GO:0050770),1/51,0.4060432536733867,0.5773587322383547,0,0,1.955148514851485,1.7621667321066776,ROBO2
792,KEGG_2021_Human,negative regulation of protein ubiquitination (GO:0031397),1/51,0.4060432536733867,0.5773587322383547,0,0,1.955148514851485,1.7621667321066776,HSPA1B
793,KEGG_2021_Human,regulation of protein modification process (GO:0031399),1/51,0.4060432536733867,0.5773587322383547,0,0,1.955148514851485,1.7621667321066776,ASPSCR1
794,KEGG_2021_Human,transcription by RNA polymerase II (GO:0006366),4/320,0.4088522846507131,0.580621672164346,0,0,1.239170536225431,1.1083158009725889,NR4A1;POU2F1;NR0B2;HDAC9
795,KEGG_2021_Human,negative regulation of cellular biosynthetic process (GO:0031327),1/52,0.4120873155706474,0.5815582240990761,0,0,1.916715200931858,1.6992064003538163,C1QTNF3
796,KEGG_2021_Human,regulation of exocytosis (GO:0017157),1/52,0.4120873155706474,0.5815582240990761,0,0,1.916715200931858,1.6992064003538163,SYT1
797,KEGG_2021_Human,positive regulation of developmental growth (GO:0048639),1/52,0.4120873155706474,0.5815582240990761,0,0,1.916715200931858,1.6992064003538163,SYT1
798,KEGG_2021_Human,response to peptide hormone (GO:0043434),1/52,0.4120873155706474,0.5815582240990761,0,0,1.916715200931858,1.6992064003538163,CITED1
799,KEGG_2021_Human,protein homotetramerization (GO:0051289),1/52,0.4120873155706474,0.5815582240990761,0,0,1.916715200931858,1.6992064003538163,GNMT
800,KEGG_2021_Human,potassium ion transmembrane transport (GO:0071805),2/139,0.4131104481103204,0.5822742770493778,0,0,1.4278970112938956,1.2623184921456576,SLC12A3;KCNE3
801,KEGG_2021_Human,inflammatory response (GO:0006954),3/230,0.4140339138345383,0.5828482402982467,0,0,1.293171806167401,1.1403284565592688,CCL25;FOS;HDAC9
802,KEGG_2021_Human,positive regulation of chemokine production (GO:0032722),1/53,0.4180701733156171,0.5870662010862334,0,0,1.8797600913937549,1.6393500200570643,EGR1
803,KEGG_2021_Human,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.4180701733156171,0.5870662010862334,0,0,1.8797600913937549,1.6393500200570643,LRRC19
804,KEGG_2021_Human,regulation of cyclin-dependent protein kinase activity (GO:1904029),1/54,0.4239924436082951,0.5917026808822808,0,0,1.844199514291052,1.582396297635001,CCNA1
805,KEGG_2021_Human,regulation of focal adhesion assembly (GO:0051893),1/54,0.4239924436082951,0.5917026808822808,0,0,1.844199514291052,1.582396297635001,FAM107A
806,KEGG_2021_Human,regulation of potassium ion transmembrane transport (GO:1901379),1/54,0.4239924436082951,0.5917026808822808,0,0,1.844199514291052,1.582396297635001,KCNMB2
807,KEGG_2021_Human,positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.4239924436082951,0.5917026808822808,0,0,1.844199514291052,1.582396297635001,EDN2
808,KEGG_2021_Human,striated muscle contraction (GO:0006941),1/54,0.4239924436082951,0.5917026808822808,0,0,1.844199514291052,1.582396297635001,MYLK2
809,KEGG_2021_Human,nitrogen compound transport (GO:0071705),2/143,0.4271186307628652,0.595329548310216,0,0,1.3871070181009844,1.1800028971080905,SLC7A7;SLC23A1
810,KEGG_2021_Human,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),1/55,0.4298547369918815,0.5969323469419855,0,0,1.80995599559956,1.5281602331905146,HSPA1B
811,KEGG_2021_Human,glycoprotein metabolic process (GO:0009100),1/55,0.4298547369918815,0.5969323469419855,0,0,1.80995599559956,1.5281602331905146,ST8SIA4
812,KEGG_2021_Human,triglyceride metabolic process (GO:0006641),1/55,0.4298547369918815,0.5969323469419855,0,0,1.80995599559956,1.5281602331905146,FABP2
813,KEGG_2021_Human,regulation of ERK1 and ERK2 cascade (GO:0070372),3/238,0.435573816047143,0.6005586028763715,0,0,1.2486382978723405,1.0377320513855577,CCL25;EPHA7;GATA4
814,KEGG_2021_Human,protein-containing complex disassembly (GO:0032984),1/56,0.4356576578881738,0.6005586028763715,0,0,1.776957695769577,1.4764715415248042,LIX1
815,KEGG_2021_Human,chemokine-mediated signaling pathway (GO:0070098),1/56,0.4356576578881738,0.6005586028763715,0,0,1.776957695769577,1.4764715415248042,CCL25
816,KEGG_2021_Human,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",1/56,0.4356576578881738,0.6005586028763715,0,0,1.776957695769577,1.4764715415248042,ZFP36
817,KEGG_2021_Human,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",1/56,0.4356576578881738,0.6005586028763715,0,0,1.776957695769577,1.4764715415248042,BTG2
818,KEGG_2021_Human,positive regulation of interleukin-1 beta production (GO:0032731),1/56,0.4356576578881738,0.6005586028763715,0,0,1.776957695769577,1.4764715415248042,EGR1
819,KEGG_2021_Human,arachidonic acid metabolic process (GO:0019369),1/57,0.4414018047226112,0.6055196081796209,0,0,1.7451379066478077,1.4271732504680372,CYP2C9
820,KEGG_2021_Human,carboxylic acid transport (GO:0046942),1/57,0.4414018047226112,0.6055196081796209,0,0,1.7451379066478077,1.4271732504680372,SLC23A1
821,KEGG_2021_Human,regulation of mitotic nuclear division (GO:0007088),1/57,0.4414018047226112,0.6055196081796209,0,0,1.7451379066478077,1.4271732504680372,DUSP1
822,KEGG_2021_Human,renal system development (GO:0072001),1/57,0.4414018047226112,0.6055196081796209,0,0,1.7451379066478077,1.4271732504680372,REN
823,KEGG_2021_Human,positive regulation of cytokine production (GO:0001819),4/335,0.442864617274961,0.6067890205138725,0,0,1.1821038728385127,0.9628131546157128,EGR1;C1QTNF3;GATA4;HSPA1B
824,KEGG_2021_Human,cellular iron ion homeostasis (GO:0006879),1/58,0.4470877697659386,0.6088806900672433,0,0,1.7144346013548724,1.3801204553417727,HEPH
825,KEGG_2021_Human,regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393),1/58,0.4470877697659386,0.6088806900672433,0,0,1.7144346013548724,1.3801204553417727,LEFTY1
826,KEGG_2021_Human,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),1/58,0.4470877697659386,0.6088806900672433,0,0,1.7144346013548724,1.3801204553417727,HSPA1B
827,KEGG_2021_Human,mitochondrial respiratory chain complex I assembly (GO:0032981),1/58,0.4470877697659386,0.6088806900672433,0,0,1.7144346013548724,1.3801204553417727,NDUFA11
828,KEGG_2021_Human,NADH dehydrogenase complex assembly (GO:0010257),1/58,0.4470877697659386,0.6088806900672433,0,0,1.7144346013548724,1.3801204553417727,NDUFA11
829,KEGG_2021_Human,protein polymerization (GO:0051258),1/59,0.4527161395669389,0.6143227422729255,0,0,1.6847900307272106,1.3351792066055808,FAM107A
830,KEGG_2021_Human,regulation of secretion by cell (GO:1903530),1/59,0.4527161395669389,0.6143227422729255,0,0,1.6847900307272106,1.3351792066055808,SYT1
831,KEGG_2021_Human,fatty acid oxidation (GO:0019395),1/59,0.4527161395669389,0.6143227422729255,0,0,1.6847900307272106,1.3351792066055808,PECR
832,KEGG_2021_Human,peptidyl-threonine phosphorylation (GO:0018107),1/60,0.458287494568424,0.6203915843738018,0,0,1.6561503607987915,1.2922255195119,MYLK2
833,KEGG_2021_Human,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),1/60,0.458287494568424,0.6203915843738018,0,0,1.6561503607987915,1.2922255195119,ROBO2
834,KEGG_2021_Human,B cell differentiation (GO:0030183),1/61,0.4638024095295155,0.6241155189020536,0,0,1.6284653465346537,1.2511444850127411,HDAC9
835,KEGG_2021_Human,"regulation of DNA-templated transcription, initiation (GO:2000142)",1/61,0.4638024095295155,0.6241155189020536,0,0,1.6284653465346537,1.2511444850127411,JUN
836,KEGG_2021_Human,O-glycan processing (GO:0016266),1/61,0.4638024095295155,0.6241155189020536,0,0,1.6284653465346537,1.2511444850127411,MUC12
